Pad,CoBo,Asad,Aget,Ch
6434,1,1,3,43
6435,1,1,2,0
6436,1,1,3,33
6437,1,1,3,7
6438,1,1,2,19
6439,1,1,2,54
6440,1,0,3,62
6441,1,1,2,46
6442,1,0,3,55
6443,1,0,3,64
6444,1,0,3,53
6445,1,0,3,49
6446,1,0,3,44
6447,1,0,3,38
6448,1,0,3,21
6449,1,0,3,34
6450,1,0,3,3
6451,1,0,3,17
6452,1,0,3,0
6453,1,0,3,7
6454,1,0,3,1
6455,1,0,3,9
6456,1,0,3,12
6457,1,0,3,5
6458,1,0,3,20
6459,1,0,3,16
6460,1,0,3,27
6461,1,0,3,31
6462,1,0,3,41
6463,1,0,3,46
6464,1,0,2,8
6465,1,0,2,7
6466,1,0,2,18
6467,1,0,2,21
6468,1,0,2,35
6469,3,1,1,34
6470,1,0,2,49
6471,3,1,1,32
6472,3,1,1,30
6473,1,0,2,67
6474,3,1,1,28
6475,1,0,1,6
6476,1,0,1,62
6477,3,1,1,26
6478,3,1,1,21
6479,3,1,1,24
6480,3,1,1,19
6481,3,1,1,17
6482,3,1,3,8
6483,3,1,1,39
6484,3,1,1,37
6485,3,1,3,63
6486,3,1,1,35
6487,3,1,3,48
6488,3,1,3,41
6489,3,1,1,33
6490,3,1,3,31
6491,3,1,1,31
6492,3,1,3,4
6493,3,1,3,37
6494,3,1,3,2
6495,3,1,3,1
6496,3,1,3,3
6497,3,1,3,6
6498,3,1,3,5
6499,3,1,3,13
6500,3,1,3,20
6501,3,1,3,16
6502,3,1,3,27
6503,3,1,3,25
6504,3,1,3,33
6505,3,1,3,35
6506,3,1,3,39
6507,3,1,3,43
6508,3,1,3,50
6509,3,1,3,46
6510,3,1,3,59
6511,3,1,3,54
6512,3,1,3,61
6513,3,1,3,65
6514,3,0,2,2
6515,3,1,2,5
6516,3,1,2,12
6517,3,0,2,10
6518,3,1,2,20
6519,3,0,2,17
6520,3,0,2,26
6521,3,1,2,27
6522,3,0,2,34
6523,3,1,2,35
6524,3,0,2,44
6525,3,0,2,40
6526,3,0,2,51
6527,3,0,2,47
6528,3,0,2,55
6529,3,0,2,60
6530,3,0,2,62
6531,3,0,1,4
6532,3,0,1,7
6533,3,0,1,10
6534,3,0,1,12
6535,3,0,1,27
6536,3,0,1,41
6537,3,0,1,57
6538,6,1,2,53
6539,6,1,2,60
6540,6,1,1,2
6541,6,1,3,58
6542,6,1,3,62
6543,6,1,1,14
6544,6,1,1,23
6545,6,0,0,8
6546,6,1,1,27
6547,6,0,0,19
6548,6,1,1,39
6549,6,1,1,28
6550,6,1,1,46
6551,6,1,1,42
6552,6,1,1,60
6553,6,1,1,66
6554,6,1,0,13
6555,6,1,0,30
6556,6,1,0,42
6557,6,1,0,55
6558,8,2,0,55
6559,8,2,0,39
6560,8,2,0,27
6561,8,2,0,9
6562,8,2,1,63
6563,8,2,1,57
6564,8,2,1,39
6565,8,2,1,44
6566,8,2,1,25
6567,8,2,1,38
6568,8,3,0,16
6569,8,3,0,14
6570,8,3,0,5
6571,8,3,1,65
6572,8,3,1,59
6573,4,1,0,66
6574,4,1,0,58
6575,4,1,0,42
6576,4,1,0,28
6577,4,1,0,13
6578,4,1,1,65
6579,4,1,1,50
6580,4,1,1,37
6581,4,1,1,20
6582,4,1,1,12
6583,4,0,1,6
6584,4,0,1,8
6585,4,0,2,66
6586,4,0,2,55
6587,4,0,2,49
6588,4,0,2,52
6589,4,0,2,40
6590,4,0,2,43
6591,4,0,2,35
6592,4,0,2,32
6593,4,0,2,29
6594,4,0,2,26
6595,4,0,2,19
6596,4,0,2,20
6597,4,0,2,10
6598,4,0,2,14
6599,4,0,2,5
6600,4,0,2,3
6601,4,0,3,67
6602,4,0,3,63
6603,4,0,3,54
6604,4,0,3,59
6605,4,0,3,48
6606,8,1,3,55
6607,8,1,3,47
6608,4,0,3,39
6609,8,1,3,36
6610,4,0,3,33
6611,4,0,3,25
6612,8,1,2,27
6613,4,0,3,16
6614,8,1,2,14
6615,8,1,2,1
6616,4,0,3,9
6617,8,1,3,20
6618,4,0,1,26
6619,4,0,1,28
6620,8,1,3,33
6621,4,0,1,42
6622,8,1,3,46
6623,1,3,0,67
6624,1,3,0,66
6625,1,3,0,57
6626,1,3,0,59
6627,1,3,0,49
6628,1,3,0,60
6629,1,3,0,48
6630,1,3,0,46
6631,1,3,0,32
6632,1,3,0,30
6633,1,3,0,31
6634,1,3,0,35
6635,1,3,0,39
6636,1,3,0,12
6637,1,3,1,1
6638,1,3,2,63
6639,1,3,2,62
6640,1,3,2,64
6641,1,3,2,37
6642,1,3,2,43
6643,1,3,2,32
6644,1,3,2,28
6645,1,3,2,16
6646,1,3,2,12
6647,1,3,2,4
6648,1,3,2,1
6649,1,3,3,44
6650,1,3,3,40
6651,1,3,3,26
6652,1,3,3,38
6653,1,3,3,24
6654,1,3,3,34
6655,1,3,3,30
6656,1,3,3,19
6657,1,3,3,25
6658,1,3,3,15
6659,1,3,3,7
6660,1,3,3,18
6661,1,3,3,3
6662,1,3,3,14
6663,1,2,3,31
6664,1,3,3,1
6665,1,2,3,6
6666,1,3,3,65
6667,1,2,3,18
6668,1,2,3,25
6669,1,2,3,41
6670,1,2,3,33
6671,1,2,2,20
6672,1,2,2,25
6673,1,2,3,57
6674,1,2,3,61
6675,1,2,3,65
6676,1,2,2,37
6677,1,2,2,5
6678,1,2,2,52
6679,1,2,1,28
6680,1,2,1,1
6681,3,3,3,26
6682,3,3,3,24
6683,3,3,3,21
6684,3,3,3,13
6685,3,3,2,35
6686,3,3,2,37
6687,3,3,2,7
6688,3,3,2,5
6689,3,3,3,33
6690,3,3,3,35
6691,3,2,3,10
6692,3,3,3,9
6693,3,2,3,36
6694,3,2,3,34
6695,3,2,2,8
6696,3,2,2,6
6697,3,2,2,38
6698,3,2,2,36
6699,3,2,3,20
6700,3,2,3,12
6701,3,2,3,23
6702,3,2,3,25
6703,1,1,1,27
6704,1,1,1,2
6705,1,1,2,53
6706,1,1,2,6
6707,1,1,3,66
6708,1,1,2,38
6709,1,1,3,62
6710,1,1,3,58
6711,1,1,2,21
6712,1,1,2,26
6713,1,1,3,34
6714,1,1,3,42
6715,1,1,3,19
6716,1,1,3,26
6717,1,0,3,66
6718,1,1,3,5
6719,1,1,3,32
6720,1,0,3,2
6721,1,0,3,15
6722,1,0,3,4
6723,1,0,3,8
6724,1,0,3,19
6725,1,0,3,14
6726,1,0,3,26
6727,1,0,3,29
6728,1,0,3,18
6729,1,0,3,33
6730,1,0,3,23
6731,1,0,3,25
6732,1,0,3,37
6733,1,0,3,39
6734,1,0,3,43
6735,1,0,2,3
6736,1,0,2,2
6737,1,0,2,13
6738,1,0,2,17
6739,1,0,2,31
6740,1,0,2,27
6741,1,0,2,44
6742,1,0,2,38
6743,1,0,2,61
6744,1,0,2,63
6745,1,0,2,64
6746,1,0,1,2
6747,1,0,0,40
6748,1,0,0,13
6749,1,0,0,36
6750,1,0,0,32
6751,1,0,0,31
6752,1,0,0,29
6753,1,0,0,47
6754,1,0,0,49
6755,1,0,0,48
6756,1,0,0,59
6757,1,0,0,60
6758,1,0,0,58
6759,1,0,0,67
6760,1,0,0,65
6761,6,2,3,47
6762,3,1,1,41
6763,3,1,1,27
6764,6,2,3,34
6765,3,1,1,25
6766,6,2,3,21
6767,6,2,2,2
6768,3,1,3,10
6769,6,2,2,15
6770,3,1,3,17
6771,3,1,3,26
6772,6,2,2,28
6773,3,1,3,34
6774,6,2,3,35
6775,6,2,3,46
6776,3,1,3,40
6777,6,2,3,54
6778,3,1,3,49
6779,3,1,3,55
6780,3,1,3,60
6781,3,1,3,64
6782,3,1,2,0
6783,3,1,2,6
6784,3,1,2,4
6785,3,1,2,15
6786,3,1,2,9
6787,3,1,2,18
6788,3,1,2,21
6789,3,1,2,25
6790,3,1,2,30
6791,3,1,2,36
6792,3,1,2,31
6793,3,1,2,44
6794,3,1,2,39
6795,3,1,2,48
6796,3,1,2,53
6797,3,1,2,54
6798,3,1,2,65
6799,3,1,1,7
6800,3,1,1,5
6801,3,0,1,13
6802,3,0,1,21
6803,3,0,1,38
6804,3,0,1,51
6805,3,0,1,66
6806,3,0,0,12
6807,3,0,0,27
6808,3,0,0,41
6809,3,0,0,57
6810,3,0,0,65
6811,6,0,1,60
6812,6,0,1,66
6813,6,0,0,6
6814,6,0,0,15
6815,6,0,0,17
6816,6,1,1,37
6817,6,1,1,26
6818,6,1,1,43
6819,6,1,1,40
6820,6,1,1,58
6821,6,1,1,64
6822,6,1,0,10
6823,6,1,0,28
6824,6,1,0,40
6825,6,1,0,54
6826,8,2,0,53
6827,8,2,0,47
6828,8,2,0,25
6829,8,2,0,7
6830,8,2,1,61
6831,8,2,1,50
6832,8,2,1,58
6833,8,2,1,42
6834,8,2,1,20
6835,8,2,1,36
6836,8,2,1,32
6837,8,3,0,12
6838,8,3,0,1
6839,8,3,1,63
6840,8,3,1,52
6841,8,3,1,54
6842,4,1,0,65
6843,4,1,0,50
6844,4,1,0,37
6845,4,0,0,21
6846,4,0,0,6
6847,4,0,1,60
6848,4,0,1,44
6849,4,0,1,30
6850,4,0,1,14
6851,4,0,1,12
6852,4,0,1,9
6853,4,0,1,5
6854,4,0,2,59
6855,4,0,2,48
6856,4,0,2,41
6857,8,1,2,19
6858,8,1,2,15
6859,8,1,2,17
6860,8,1,2,10
6861,8,1,2,13
6862,8,1,2,4
6863,8,1,2,8
6864,8,1,2,2
6865,8,1,2,0
6866,8,1,3,66
6867,8,1,3,62
6868,8,1,3,58
6869,8,1,3,60
6870,8,1,3,51
6871,8,1,3,53
6872,8,1,3,44
6873,8,1,3,42
6874,8,1,3,34
6875,8,1,3,30
6876,8,1,2,20
6877,8,1,2,25
6878,8,1,2,7
6879,8,1,2,12
6880,8,1,3,67
6881,8,1,3,65
6882,8,1,3,23
6883,8,1,3,27
6884,8,1,3,39
6885,8,1,3,35
6886,8,1,3,52
6887,8,1,3,48
6888,1,3,0,65
6889,1,3,0,63
6890,1,3,0,64
6891,1,3,0,53
6892,1,3,0,54
6893,1,3,0,58
6894,1,3,0,42
6895,1,3,0,44
6896,1,3,0,36
6897,1,3,0,19
6898,1,3,0,25
6899,1,3,0,23
6900,1,3,0,5
6901,1,3,0,9
6902,1,3,2,57
6903,1,3,2,61
6904,1,3,2,60
6905,1,3,2,53
6906,1,3,2,33
6907,1,3,2,29
6908,1,3,2,21
6909,1,3,2,26
6910,1,3,2,6
6911,1,3,2,10
6912,1,3,3,60
6913,1,3,2,2
6914,1,3,3,55
6915,1,3,3,66
6916,1,3,3,59
6917,1,3,3,51
6918,1,3,3,57
6919,1,3,3,41
6920,1,3,3,39
6921,1,3,3,50
6922,1,3,3,35
6923,1,3,3,46
6924,1,2,3,42
6925,1,3,3,31
6926,1,2,3,38
6927,1,2,3,30
6928,1,2,3,24
6929,1,2,3,29
6930,1,2,3,12
6931,1,2,3,27
6932,1,2,3,23
6933,1,2,3,9
6934,1,2,3,20
6935,1,2,3,14
6936,1,2,3,16
6937,1,2,2,39
6938,1,2,3,50
6939,1,2,2,33
6940,1,2,2,31
6941,1,2,2,35
6942,1,2,2,65
6943,1,2,2,63
6944,1,2,1,26
6945,1,2,1,24
6946,3,3,3,34
6947,3,3,3,36
6948,3,3,3,6
6949,3,3,3,10
6950,3,3,2,48
6951,3,3,2,39
6952,3,3,2,9
6953,3,3,2,12
6954,3,3,3,25
6955,3,3,3,39
6956,3,3,3,12
6957,3,2,3,13
6958,3,2,3,40
6959,3,2,3,26
6960,3,2,2,10
6961,3,2,2,13
6962,3,2,2,40
6963,3,2,2,49
6964,3,2,3,5
6965,3,2,3,9
6966,3,2,3,35
6967,3,2,3,33
6968,1,1,1,25
6969,1,1,1,23
6970,1,1,2,64
6971,1,1,2,66
6972,1,1,2,32
6973,1,1,2,36
6974,1,1,2,34
6975,1,1,3,51
6976,1,1,3,17
6977,1,1,2,40
6978,1,1,3,15
6979,1,1,3,21
6980,1,1,3,24
6981,1,1,3,10
6982,1,1,3,28
6983,1,1,3,13
6984,1,1,3,23
6985,1,1,3,30
6986,1,1,3,29
6987,1,1,3,37
6988,1,1,3,41
6989,1,0,3,32
6990,1,0,3,47
6991,1,0,3,36
6992,1,0,3,40
6993,1,0,3,51
6994,1,0,3,42
6995,1,0,3,58
6996,1,0,3,60
6997,1,0,3,50
6998,1,0,3,65
6999,1,0,3,54
7000,1,0,3,59
7001,1,0,2,1
7002,1,0,2,9
7003,1,0,2,5
7004,1,0,2,20
7005,1,0,2,25
7006,1,0,2,30
7007,1,0,2,34
7008,1,0,2,59
7009,1,0,2,52
7010,1,0,2,62
7011,1,0,2,58
7012,1,0,0,6
7013,1,0,0,10
7014,1,0,0,24
7015,1,0,0,26
7016,1,0,0,35
7017,1,0,0,18
7018,1,0,0,43
7019,1,0,0,41
7020,1,0,0,55
7021,1,0,0,57
7022,1,0,0,52
7023,1,0,0,63
7024,1,0,0,66
7025,1,0,0,64
7026,6,2,3,49
7027,6,2,3,53
7028,6,2,3,40
7029,6,2,3,36
7030,6,2,3,28
7031,6,2,3,24
7032,6,2,2,0
7033,6,2,3,66
7034,6,2,2,13
7035,6,2,2,8
7036,6,2,2,21
7037,6,2,2,26
7038,6,2,3,29
7039,6,2,3,33
7040,6,2,3,43
7041,6,2,3,41
7042,6,2,3,52
7043,6,2,3,50
7044,6,2,3,57
7045,6,2,3,59
7046,6,2,3,61
7047,6,2,3,65
7048,6,2,2,1
7049,6,2,3,67
7050,6,2,2,7
7051,6,2,2,3
7052,6,2,2,9
7053,6,2,2,12
7054,6,2,2,16
7055,6,2,2,14
7056,3,1,2,42
7057,6,2,2,18
7058,3,1,2,49
7059,3,1,2,60
7060,3,1,1,6
7061,3,1,1,9
7062,3,1,1,13
7063,3,1,1,15
7064,3,1,1,29
7065,3,1,1,43
7066,3,1,1,59
7067,3,1,0,5
7068,3,1,0,20
7069,3,0,0,38
7070,3,0,0,51
7071,3,0,0,66
7072,6,0,1,55
7073,6,0,1,53
7074,6,0,1,64
7075,6,0,0,2
7076,6,0,0,13
7077,6,1,1,31
7078,6,1,1,35
7079,6,1,1,21
7080,6,1,1,41
7081,6,1,1,57
7082,6,1,1,51
7083,6,1,1,62
7084,6,1,0,8
7085,6,1,0,26
7086,6,1,0,46
7087,6,1,0,52
7088,8,2,0,49
7089,8,2,0,44
7090,8,2,0,23
7091,8,2,0,5
7092,8,2,0,0
7093,8,2,1,48
7094,8,2,1,53
7095,8,2,1,33
7096,8,2,1,16
7097,8,2,1,34
7098,8,2,1,30
7099,8,3,0,9
7100,8,3,1,67
7101,8,3,1,61
7102,8,1,1,14
7103,4,0,0,17
7104,4,0,0,19
7105,4,0,0,60
7106,4,0,0,44
7107,4,0,0,29
7108,4,0,0,14
7109,4,0,1,67
7110,4,0,1,52
7111,4,0,1,37
7112,4,0,0,35
7113,4,0,0,37
7114,4,0,0,39
7115,4,0,0,41
7116,4,0,0,43
7117,4,0,0,46
7118,8,0,3,4
7119,8,0,3,6
7120,8,0,3,2
7121,8,0,3,8
7122,8,0,3,10
7123,8,0,3,19
7124,8,0,3,17
7125,8,0,3,28
7126,8,0,3,26
7127,8,0,3,36
7128,8,0,3,38
7129,8,1,3,49
7130,8,0,3,51
7131,8,1,3,38
7132,8,1,3,40
7133,8,1,2,29
7134,8,1,3,28
7135,8,1,2,18
7136,8,1,2,16
7137,8,1,2,5
7138,8,1,2,3
7139,8,1,3,61
7140,8,1,3,63
7141,8,1,3,31
7142,8,1,3,29
7143,8,1,3,41
7144,8,1,3,43
7145,8,1,3,54
7146,8,1,3,57
7147,8,1,3,59
7148,1,3,0,61
7149,8,0,2,62
7150,1,3,0,51
7151,1,3,0,52
7152,8,0,2,64
7153,1,3,0,40
7154,8,0,3,1
7155,8,0,3,18
7156,1,3,0,41
7157,8,0,3,20
7158,1,3,0,16
7159,1,3,1,67
7160,8,0,3,23
7161,1,3,2,52
7162,8,0,3,25
7163,1,3,2,40
7164,1,3,2,49
7165,1,3,2,38
7166,1,3,2,27
7167,1,3,2,24
7168,1,3,2,34
7169,1,3,2,17
7170,1,3,2,30
7171,1,3,2,23
7172,1,3,2,15
7173,1,3,2,18
7174,1,3,2,5
7175,1,3,2,3
7176,1,3,2,14
7177,1,3,3,67
7178,1,2,2,13
7179,1,2,2,4
7180,1,2,3,64
7181,1,2,2,2
7182,1,2,3,60
7183,1,2,3,58
7184,1,2,3,63
7185,1,2,3,46
7186,1,2,3,59
7187,1,2,3,54
7188,1,2,3,43
7189,1,2,3,52
7190,1,2,3,39
7191,1,2,3,37
7192,3,3,1,33
7193,7,2,3,25
7194,3,3,1,23
7195,3,3,0,33
7196,7,2,3,37
7197,3,3,0,43
7198,1,2,2,48
7199,1,2,2,50
7200,3,3,0,54
7201,1,2,2,67
7202,3,3,1,4
7203,3,3,2,36
7204,1,2,1,19
7205,3,3,2,34
7206,3,3,3,38
7207,3,3,3,8
7208,3,3,2,10
7209,7,3,2,36
7210,3,3,3,62
7211,3,3,2,59
7212,3,3,2,20
7213,3,3,3,65
7214,3,3,3,46
7215,3,2,3,19
7216,3,3,3,18
7217,3,2,3,47
7218,3,2,3,66
7219,3,2,2,60
7220,3,2,2,21
7221,3,2,3,61
7222,7,0,2,35
7223,3,2,3,7
7224,3,2,2,9
7225,3,2,3,37
7226,3,2,2,33
7227,3,2,2,35
7228,1,1,1,18
7229,3,2,1,3
7230,1,1,1,0
7231,1,1,2,51
7232,3,2,0,55
7233,1,1,2,49
7234,3,2,0,44
7235,3,2,0,34
7236,7,1,3,38
7237,3,2,1,24
7238,7,1,3,26
7239,1,1,3,38
7240,3,2,1,34
7241,1,1,3,40
7242,1,1,3,53
7243,1,1,3,55
7244,1,1,3,44
7245,1,1,3,60
7246,1,1,3,47
7247,1,1,3,57
7248,1,1,3,64
7249,1,1,3,59
7250,1,1,2,1
7251,1,1,2,3
7252,1,1,3,63
7253,1,1,2,12
7254,1,0,2,0
7255,1,0,2,4
7256,1,0,2,15
7257,1,0,2,6
7258,1,0,2,19
7259,1,0,2,24
7260,1,0,2,14
7261,1,0,2,29
7262,1,0,2,16
7263,1,0,2,23
7264,1,0,2,33
7265,1,0,2,28
7266,1,0,2,37
7267,1,0,2,39
7268,1,0,2,48
7269,6,3,3,26
7270,1,0,2,53
7271,1,0,0,0
7272,6,3,3,24
7273,1,0,0,17
7274,6,3,3,21
7275,6,3,3,19
7276,1,0,0,42
7277,6,3,3,2
7278,1,0,0,39
7279,1,0,0,53
7280,6,3,2,63
7281,1,0,0,50
7282,6,3,2,61
7283,6,2,3,60
7284,1,0,0,62
7285,6,2,3,58
7286,6,2,3,55
7287,6,2,3,42
7288,6,2,3,44
7289,6,2,3,30
7290,6,2,3,32
7291,6,2,3,62
7292,6,2,3,64
7293,6,2,2,4
7294,6,2,2,6
7295,6,2,2,19
7296,6,2,2,17
7297,6,2,3,27
7298,6,2,2,30
7299,6,2,3,37
7300,6,2,3,39
7301,6,3,3,50
7302,6,2,3,48
7303,6,3,3,35
7304,6,3,3,37
7305,6,3,3,25
7306,6,3,3,27
7307,6,3,3,18
7308,6,3,3,16
7309,6,3,3,9
7310,6,3,3,7
7311,6,3,3,5
7312,6,3,3,1
7313,6,3,3,3
7314,3,1,0,47
7315,3,1,0,44
7316,3,1,0,42
7317,3,1,0,40
7318,3,1,0,38
7319,3,1,0,36
7320,3,1,1,38
7321,3,1,1,53
7322,3,1,0,0
7323,3,1,0,15
7324,3,1,0,30
7325,3,1,0,43
7326,3,1,0,59
7327,3,1,0,18
7328,3,1,0,16
7329,6,2,1,15
7330,6,0,1,62
7331,6,0,0,0
7332,6,0,0,10
7333,6,1,1,29
7334,6,1,1,33
7335,6,1,1,17
7336,6,1,1,34
7337,6,1,1,52
7338,6,1,1,49
7339,6,1,1,67
7340,6,1,0,6
7341,6,1,0,24
7342,6,1,0,43
7343,6,1,0,48
7344,8,2,0,42
7345,8,2,0,20
7346,8,2,0,6
7347,8,2,1,66
7348,8,2,1,46
7349,8,2,1,51
7350,8,2,1,31
7351,8,2,1,14
7352,8,1,0,44
7353,8,1,0,19
7354,8,1,1,64
7355,8,1,1,25
7356,8,1,1,16
7357,8,1,1,12
7358,4,0,0,53
7359,4,0,0,32
7360,4,0,0,67
7361,4,0,0,48
7362,4,0,0,50
7363,4,0,0,52
7364,4,0,0,54
7365,4,0,0,57
7366,4,0,0,59
7367,4,0,0,61
7368,4,0,0,63
7369,4,0,0,65
7370,4,0,0,15
7371,4,0,0,24
7372,4,0,0,26
7373,4,0,0,28
7374,8,0,3,15
7375,8,0,3,21
7376,8,0,3,24
7377,8,0,3,30
7378,8,0,3,32
7379,8,0,3,44
7380,8,0,3,40
7381,8,0,3,58
7382,8,0,3,53
7383,8,0,3,66
7384,8,0,2,2
7385,8,0,2,10
7386,8,0,2,13
7387,8,0,2,24
7388,8,0,2,21
7389,8,0,2,34
7390,8,0,2,44
7391,8,0,3,27
7392,8,0,2,51
7393,8,0,3,31
7394,8,0,2,53
7395,8,0,2,55
7396,8,0,3,33
7397,8,0,2,58
7398,8,0,3,35
7399,8,0,3,37
7400,8,0,2,60
7401,8,0,3,57
7402,8,0,2,5
7403,8,0,2,7
7404,8,0,3,61
7405,8,0,2,9
7406,8,0,3,63
7407,8,0,3,65
7408,8,0,2,12
7409,8,0,3,67
7410,8,0,2,14
7411,1,3,1,6
7412,8,0,2,1
7413,1,3,1,2
7414,1,3,2,58
7415,1,3,2,55
7416,1,3,2,66
7417,1,3,2,51
7418,1,3,2,59
7419,1,3,2,54
7420,1,3,2,41
7421,1,3,2,50
7422,1,3,2,39
7423,1,3,2,35
7424,1,3,2,46
7425,1,3,2,31
7426,1,2,2,42
7427,1,2,2,38
7428,1,2,2,30
7429,1,2,2,29
7430,1,2,2,21
7431,1,2,2,12
7432,1,2,2,27
7433,1,2,2,9
7434,1,2,2,23
7435,1,2,1,27
7436,1,2,2,7
7437,1,2,1,50
7438,1,2,2,3
7439,1,2,1,59
7440,1,2,1,61
7441,1,2,1,67
7442,1,2,0,7
7443,3,3,1,37
7444,3,3,1,35
7445,3,3,1,27
7446,3,3,1,25
7447,3,3,1,12
7448,3,3,1,16
7449,3,3,0,41
7450,3,3,0,39
7451,3,3,0,50
7452,3,3,0,52
7453,3,3,1,8
7454,3,3,1,6
7455,3,3,2,38
7456,3,3,2,40
7457,3,3,2,26
7458,3,3,2,24
7459,3,3,2,6
7460,3,3,2,8
7461,3,3,3,51
7462,3,3,3,53
7463,3,3,2,57
7464,3,3,2,54
7465,3,3,3,63
7466,3,3,3,61
7467,3,3,3,20
7468,3,2,3,21
7469,3,2,3,62
7470,3,2,3,64
7471,3,2,2,58
7472,3,2,2,55
7473,3,2,3,52
7474,3,2,3,50
7475,3,2,2,5
7476,3,2,2,7
7477,3,2,2,23
7478,3,2,2,25
7479,3,2,2,37
7480,3,2,2,39
7481,3,2,1,5
7482,3,2,1,7
7483,3,2,0,51
7484,3,2,0,53
7485,3,2,0,40
7486,3,2,0,42
7487,3,2,1,13
7488,3,2,1,17
7489,3,2,1,26
7490,3,2,1,28
7491,3,2,1,38
7492,3,2,1,36
7493,1,1,0,8
7494,1,1,0,0
7495,1,1,1,60
7496,1,1,1,62
7497,1,1,2,4
7498,1,1,1,51
7499,1,1,1,28
7500,1,1,2,8
7501,1,1,2,24
7502,1,1,2,10
7503,1,1,2,13
7504,1,1,2,28
7505,1,1,2,20
7506,1,1,2,30
7507,1,1,2,37
7508,1,1,2,29
7509,1,1,2,41
7510,1,0,2,32
7511,1,0,2,36
7512,1,0,2,47
7513,1,0,2,40
7514,1,0,2,51
7515,1,0,2,55
7516,1,0,2,42
7517,1,0,2,60
7518,1,0,2,50
7519,1,0,2,54
7520,1,0,2,65
7521,1,0,2,57
7522,1,0,1,1
7523,1,0,1,5
7524,6,3,2,2
7525,6,3,2,15
7526,6,3,2,0
7527,6,3,3,66
7528,6,3,2,13
7529,6,3,3,64
7530,6,3,2,10
7531,6,3,2,8
7532,6,3,3,62
7533,6,3,2,6
7534,6,3,3,58
7535,6,3,3,38
7536,6,3,2,59
7537,6,3,3,36
7538,6,3,2,57
7539,6,3,2,54
7540,6,3,3,34
7541,6,3,2,52
7542,6,3,3,32
7543,6,3,3,28
7544,6,3,2,50
7545,6,3,2,43
7546,6,3,2,33
7547,6,3,2,23
7548,6,3,2,20
7549,6,3,2,12
7550,6,3,2,9
7551,6,3,3,65
7552,6,3,2,1
7553,6,3,3,52
7554,6,3,3,57
7555,6,3,3,43
7556,6,3,3,39
7557,6,3,3,31
7558,6,3,3,29
7559,6,3,3,20
7560,6,3,3,23
7561,6,3,3,14
7562,3,1,0,27
7563,3,1,0,25
7564,3,1,0,23
7565,3,1,0,14
7566,3,1,0,66
7567,3,1,0,64
7568,3,1,0,62
7569,3,1,0,60
7570,3,1,0,58
7571,3,1,0,55
7572,3,1,0,53
7573,3,1,0,51
7574,3,1,0,49
7575,3,1,0,67
7576,3,1,0,31
7577,3,1,0,52
7578,6,2,1,13
7579,6,2,1,17
7580,6,2,1,26
7581,6,2,1,63
7582,6,2,0,18
7583,6,2,0,43
7584,6,1,1,15
7585,6,1,1,32
7586,6,1,1,50
7587,6,1,1,47
7588,6,1,1,65
7589,6,1,0,5
7590,6,1,0,21
7591,6,1,0,41
7592,8,2,0,40
7593,8,1,0,63
7594,8,1,0,52
7595,8,1,0,35
7596,8,1,0,25
7597,8,1,0,3
7598,8,1,1,57
7599,8,1,1,35
7600,8,1,0,47
7601,8,1,0,21
7602,8,1,1,66
7603,8,1,1,27
7604,8,1,1,18
7605,8,1,1,9
7606,8,1,1,3
7607,8,1,2,63
7608,8,1,2,54
7609,4,0,0,30
7610,4,0,0,34
7611,4,0,0,36
7612,4,0,0,38
7613,4,0,0,40
7614,4,0,0,42
7615,4,0,0,47
7616,4,0,0,49
7617,4,0,0,51
7618,4,0,0,66
7619,4,0,0,64
7620,4,0,0,62
7621,4,0,0,58
7622,4,0,0,55
7623,8,0,3,34
7624,8,0,3,47
7625,8,0,3,49
7626,8,0,3,60
7627,8,0,3,62
7628,8,0,2,6
7629,8,0,2,4
7630,8,0,2,17
7631,8,0,2,15
7632,8,0,2,26
7633,8,0,2,28
7634,8,0,2,36
7635,8,0,2,38
7636,8,0,2,49
7637,8,0,2,47
7638,8,0,2,54
7639,8,0,2,37
7640,8,0,2,39
7641,8,0,2,57
7642,8,0,2,41
7643,8,0,2,61
7644,8,0,2,63
7645,8,0,2,43
7646,8,0,2,65
7647,8,0,2,48
7648,8,0,2,50
7649,8,0,2,67
7650,8,0,2,52
7651,1,3,1,10
7652,1,3,1,59
7653,1,3,1,52
7654,1,3,1,46
7655,1,3,1,43
7656,1,3,1,8
7657,1,3,1,41
7658,1,3,1,4
7659,1,3,1,37
7660,1,3,1,35
7661,1,3,1,7
7662,1,3,1,9
7663,1,3,1,3
7664,1,3,2,67
7665,1,2,1,8
7666,1,3,2,65
7667,1,2,1,6
7668,1,2,2,61
7669,1,2,2,58
7670,1,2,2,59
7671,1,2,2,53
7672,1,2,2,46
7673,1,2,3,53
7674,1,2,2,43
7675,1,2,2,54
7676,1,2,2,57
7677,1,2,2,41
7678,1,2,1,31
7679,1,2,1,33
7680,1,2,1,25
7681,1,2,1,20
7682,1,2,1,48
7683,1,2,1,46
7684,1,2,1,65
7685,1,2,1,63
7686,1,2,0,23
7687,1,2,0,9
7688,3,3,1,43
7689,3,3,1,46
7690,3,3,1,29
7691,3,3,1,31
7692,3,3,1,20
7693,3,3,1,18
7694,3,3,0,35
7695,3,3,0,37
7696,3,3,0,48
7697,3,3,0,46
7698,3,3,0,61
7699,3,3,0,59
7700,3,3,1,2
7701,3,3,1,0
7702,3,3,2,13
7703,3,3,2,21
